Asset,Date,Comparison,Forecast_Role,Model,Sample,Target_Return,Forecast,Forecast_Error,Squared_Error,Absolute_Error,Estimation_N,Estimation_Start,Estimation_End,No_Lookahead,Days_Of_Lead,Weekend,Year
BTC,2025-07-30,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0024283896908552,0.0012013984728211577,-0.0036297881636763573,1.3175362113164983e-05,0.0036297881636763573,1666,2021-01-06,2025-07-29,True,1,False,2025
BTC,2025-07-31,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0054670400732005,0.00043409647960805057,-0.00590113655280855,3.482341261489318e-05,0.00590113655280855,1667,2021-01-06,2025-07-30,True,1,False,2025
BTC,2025-07-31,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0054670400732005,-0.0004259144411438788,-0.005041125632056621,2.541294763817827e-05,0.005041125632056621,1667,2021-01-06,2025-07-30,True,1,False,2025
BTC,2025-08-01,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0226562408043459,0.0014133405404660228,-0.02406958134481192,0.0005793447461145181,0.02406958134481192,1668,2021-01-06,2025-07-31,True,1,False,2025
BTC,2025-08-01,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0226562408043459,0.00038152592994790337,-0.023037766734293804,0.0005307386961037342,0.023037766734293804,1668,2021-01-06,2025-07-31,True,1,False,2025
BTC,2025-08-02,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0099705658641667,0.004168021446502677,-0.014138587310669377,0.00019989965114142113,0.014138587310669377,1669,2021-01-06,2025-08-01,True,1,True,2025
BTC,2025-08-02,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0099705658641667,0.00275819270834634,-0.01272875857251304,0.0001620212947973242,0.01272875857251304,1669,2021-01-06,2025-08-01,True,1,True,2025
BTC,2025-08-03,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0147467582909126,0.0023790726181114386,0.012367685672801162,0.00015295964890121112,0.012367685672801162,1670,2021-01-06,2025-08-02,True,1,True,2025
BTC,2025-08-03,Both,Extended,M3_Both,Both_Comparison_Sample,0.0147467582909126,0.0011811371865953183,0.013565621104317282,0.00018402607594589844,0.013565621104317282,1670,2021-01-06,2025-08-02,True,1,True,2025
BTC,2025-08-04,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0035308644687604,-0.0006047227719676441,0.004135587240728045,1.7103081825672603e-05,0.004135587240728045,1671,2021-01-06,2025-08-03,True,1,False,2025
BTC,2025-08-04,Both,Extended,M3_Both,Both_Comparison_Sample,0.0035308644687604,-0.0011510607779356224,0.004681925246696023,2.1920424015649615e-05,0.004681925246696023,1671,2021-01-06,2025-08-03,True,1,False,2025
BTC,2025-08-05,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0105267881757121,0.0020084931141518382,-0.012535281289863937,0.00015713327701601289,0.012535281289863937,1672,2021-01-06,2025-08-04,True,1,False,2025
BTC,2025-08-05,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0105267881757121,0.0018122839522465234,-0.012339072127958622,0.00015225270097896532,0.012339072127958622,1672,2021-01-06,2025-08-04,True,1,False,2025
BTC,2025-08-06,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0127947917857058,0.0019986652693547375,0.010796126516351062,0.00011655634775705853,0.010796126516351062,1673,2021-01-06,2025-08-05,True,1,False,2025
BTC,2025-08-06,Both,Extended,M3_Both,Both_Comparison_Sample,0.0127947917857058,0.0013525635136618932,0.011442228272043907,0.0001309245878295609,0.011442228272043907,1673,2021-01-06,2025-08-05,True,1,False,2025
BTC,2025-08-07,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0182829175596594,-0.0004186053950720425,0.018701522954731445,0.00034974696082634715,0.018701522954731445,1674,2021-01-06,2025-08-06,True,1,False,2025
BTC,2025-08-07,Both,Extended,M3_Both,Both_Comparison_Sample,0.0182829175596594,-0.0016600002209486507,0.01994291778060805,0.00039771996960409275,0.01994291778060805,1674,2021-01-06,2025-08-06,True,1,False,2025
BTC,2025-08-08,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0030020843907562,-0.0007153368448475483,-0.0022867475459086516,5.229214338719241e-06,0.0022867475459086516,1675,2021-01-06,2025-08-07,True,1,False,2025
BTC,2025-08-08,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0030020843907562,-0.0010936973772166273,-0.0019083870135395726,3.6419409934464886e-06,0.0019083870135395726,1675,2021-01-06,2025-08-07,True,1,False,2025
BTC,2025-08-09,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0007826231538579,0.0030812187285817463,-0.0038638418824396463,1.492927409249475e-05,0.0038638418824396463,1676,2021-01-06,2025-08-08,True,1,True,2025
BTC,2025-08-09,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0007826231538579,0.002069735401408258,-0.002852358555266158,8.135949327800043e-06,0.002852358555266158,1676,2021-01-06,2025-08-08,True,1,True,2025
BTC,2025-08-10,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0134174063966469,0.002772380725096386,0.010645025671550516,0.0001133165715479695,0.010645025671550516,1677,2021-01-06,2025-08-09,True,1,True,2025
BTC,2025-08-10,Both,Extended,M3_Both,Both_Comparison_Sample,0.0134174063966469,0.0015930314566392737,0.011824374940007628,0.0001398158427218804,0.011824374940007628,1677,2021-01-06,2025-08-09,True,1,True,2025
BTC,2025-08-11,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0041262019731332,0.0010986652922901723,0.0030275366808430277,9.165978353850018e-06,0.0030275366808430277,1678,2021-01-06,2025-08-10,True,1,False,2025
BTC,2025-08-11,Both,Extended,M3_Both,Both_Comparison_Sample,0.0041262019731332,-7.147108844660196e-05,0.004197673061579802,1.7620459131912747e-05,0.004197673061579802,1678,2021-01-06,2025-08-10,True,1,False,2025
BTC,2025-08-12,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0109588801540587,-0.0023295910854463303,0.01328847123950503,0.00017658346788315235,0.01328847123950503,1679,2021-01-06,2025-08-11,True,1,False,2025
BTC,2025-08-12,Both,Extended,M3_Both,Both_Comparison_Sample,0.0109588801540587,-0.0031603981099620603,0.01411927826402076,0.0001993540186968491,0.01411927826402076,1679,2021-01-06,2025-08-11,True,1,False,2025
BTC,2025-08-13,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0226457693243965,0.0002881159982581304,0.022357653326138368,0.000499864662251786,0.022357653326138368,1680,2021-01-06,2025-08-12,True,1,False,2025
BTC,2025-08-13,Both,Extended,M3_Both,Both_Comparison_Sample,0.0226457693243965,-0.0003282078683836836,0.022973977192780184,0.0005278036280543841,0.022973977192780184,1680,2021-01-06,2025-08-12,True,1,False,2025
BTC,2025-08-14,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0414110409253692,-0.0012687198544766695,-0.04014232107089253,0.0016114059409586224,0.04014232107089253,1681,2021-01-06,2025-08-13,True,1,False,2025
BTC,2025-08-14,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0414110409253692,-0.0012824302825948416,-0.04012861064277436,0.0016103053921193834,0.04012861064277436,1681,2021-01-06,2025-08-13,True,1,False,2025
BTC,2025-08-15,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0047878356172207,0.0056673684315846715,-0.010455204048805372,0.00010931129170215624,0.010455204048805372,1682,2021-01-06,2025-08-14,True,1,False,2025
BTC,2025-08-15,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0047878356172207,0.005162162219662322,-0.009949997836883022,9.900245695397681e-05,0.009949997836883022,1682,2021-01-06,2025-08-14,True,1,False,2025
BTC,2025-08-16,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0030707730153419,0.0013529704975528494,0.0017178025177890504,2.9508454901224007e-06,0.0017178025177890504,1683,2021-01-06,2025-08-15,True,1,True,2025
BTC,2025-08-16,Both,Extended,M3_Both,Both_Comparison_Sample,0.0030707730153419,-0.00036652597452608475,0.0034372989898679845,1.1815024345747467e-05,0.0034372989898679845,1683,2021-01-06,2025-08-15,True,1,True,2025
BTC,2025-08-17,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0002484480820208,0.00031448613257105396,-0.000562934214591854,3.1689492995814754e-07,0.000562934214591854,1684,2021-01-06,2025-08-16,True,1,True,2025
BTC,2025-08-17,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0002484480820208,-0.0003943728850604876,0.0001459248030396876,2.1294048142171622e-08,0.0001459248030396876,1684,2021-01-06,2025-08-16,True,1,True,2025
BTC,2025-08-18,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0106411956555805,0.000712609274144506,-0.011353804929725007,0.00012890888638224788,0.011353804929725007,1685,2021-01-06,2025-08-17,True,1,False,2025
BTC,2025-08-18,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0106411956555805,-0.0005245863560118414,-0.010116609299568658,0.00010234578372011906,0.010116609299568658,1685,2021-01-06,2025-08-17,True,1,False,2025
BTC,2025-08-19,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0251661332916949,0.002117210679338715,-0.027283343971033616,0.0007443808582417364,0.027283343971033616,1686,2021-01-06,2025-08-18,True,1,False,2025
BTC,2025-08-19,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0251661332916949,0.0011339524828844832,-0.026300085774579384,0.0006916945117502329,0.026300085774579384,1686,2021-01-06,2025-08-18,True,1,False,2025
BTC,2025-08-20,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0073322869121233,0.0027745121615800664,0.004557774750543234,2.0773310676689438e-05,0.004557774750543234,1687,2021-01-06,2025-08-19,True,1,False,2025
BTC,2025-08-20,Both,Extended,M3_Both,Both_Comparison_Sample,0.0073322869121233,0.0021330077564834103,0.005199279155639889,2.703250373827144e-05,0.005199279155639889,1687,2021-01-06,2025-08-19,True,1,False,2025
BTC,2025-08-21,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0174781289922836,0.0006766503460322614,-0.018154779338315864,0.0003295960128229406,0.018154779338315864,1688,2021-01-06,2025-08-20,True,1,False,2025
BTC,2025-08-21,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0174781289922836,-0.0003320471658391298,-0.017146081826444472,0.0002939881219991294,0.017146081826444472,1688,2021-01-06,2025-08-20,True,1,False,2025
BTC,2025-08-22,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0398852492041319,0.0026692973157696753,0.03721595188836223,0.001385027074956892,0.03721595188836223,1689,2021-01-06,2025-08-21,True,1,False,2025
BTC,2025-08-22,Both,Extended,M3_Both,Both_Comparison_Sample,0.0398852492041319,0.0018687411888974464,0.03801650801523446,0.0014452548816723857,0.03801650801523446,1689,2021-01-06,2025-08-21,True,1,False,2025
BTC,2025-08-23,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0146090215905401,-0.002150867624872363,-0.012458153965667736,0.00015520560023228274,0.012458153965667736,1690,2021-01-06,2025-08-22,True,1,True,2025
BTC,2025-08-23,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0146090215905401,-0.0030392309217019894,-0.01156979066883811,0.0001338600561207334,0.01156979066883811,1690,2021-01-06,2025-08-22,True,1,True,2025
BTC,2025-08-24,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0223854764884295,0.004453484355649599,-0.0268389608440791,0.0007203298191900111,0.0268389608440791,1691,2021-01-06,2025-08-23,True,1,True,2025
BTC,2025-08-24,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0223854764884295,0.0028505532940425347,-0.025236029782472035,0.0006368571991818156,0.025236029782472035,1691,2021-01-06,2025-08-23,True,1,True,2025
BTC,2025-08-25,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.02776708289201,0.00531334469968159,-0.03308042759169159,0.0010943146896491502,0.03308042759169159,1692,2021-01-06,2025-08-24,True,1,False,2025
BTC,2025-08-25,Both,Extended,M3_Both,Both_Comparison_Sample,-0.02776708289201,0.00379479954557636,-0.031561882437586355,0.000996152423004022,0.031561882437586355,1692,2021-01-06,2025-08-24,True,1,False,2025
BTC,2025-08-26,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0155612444287711,0.004142390395180755,0.011418854033590345,0.0001303902274404425,0.011418854033590345,1693,2021-01-06,2025-08-25,True,1,False,2025
BTC,2025-08-26,Both,Extended,M3_Both,Both_Comparison_Sample,0.0155612444287711,0.0030330208001193874,0.012528223628651712,0.00015695638728950708,0.012528223628651712,1693,2021-01-06,2025-08-25,True,1,False,2025
BTC,2025-08-27,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0093628495962423,-0.0004484838324315195,0.009811333428673819,9.626226364861235e-05,0.009811333428673819,1694,2021-01-06,2025-08-26,True,1,False,2025
BTC,2025-08-27,Both,Extended,M3_Both,Both_Comparison_Sample,0.0093628495962423,-0.0009803440805804683,0.010343193676822768,0.0001069816554362665,0.010343193676822768,1694,2021-01-06,2025-08-26,True,1,False,2025
BTC,2025-08-28,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0041521297080581,0.00034771357620121514,-0.004499843284259316,2.0248589582893666e-05,0.004499843284259316,1695,2021-01-06,2025-08-27,True,1,False,2025
BTC,2025-08-28,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0041521297080581,6.547587246618497e-06,-0.0041586772953047186,1.729459684648297e-05,0.0041586772953047186,1695,2021-01-06,2025-08-27,True,1,False,2025
BTC,2025-08-29,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0378056402747722,0.002132787084411429,-0.039938427359183626,0.0015950779799247872,0.039938427359183626,1696,2021-01-06,2025-08-28,True,1,False,2025
BTC,2025-08-29,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0378056402747722,0.0016293046061454915,-0.03943494488091769,0.0015551148777610165,0.03943494488091769,1696,2021-01-06,2025-08-28,True,1,False,2025
BTC,2025-08-30,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0081788890453727,0.006252791568632773,0.001926097476739927,3.7098514899039133e-06,0.001926097476739927,1697,2021-01-06,2025-08-29,True,1,True,2025
BTC,2025-08-30,Both,Extended,M3_Both,Both_Comparison_Sample,0.0081788890453727,0.005630697293797235,0.002548191751575465,6.493281202797236e-06,0.002548191751575465,1697,2021-01-06,2025-08-29,True,1,True,2025
BTC,2025-08-31,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0038214812130325,0.0006019082790219018,0.003219572934010598,1.036564987741361e-05,0.003219572934010598,1698,2021-01-06,2025-08-30,True,1,True,2025
BTC,2025-08-31,Both,Extended,M3_Both,Both_Comparison_Sample,0.0038214812130325,0.00012205714887780512,0.0036994240641546948,1.368573840644684e-05,0.0036994240641546948,1698,2021-01-06,2025-08-30,True,1,True,2025
BTC,2025-09-01,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0023016625412189,0.0011390006922553663,-0.003440663233474266,1.1838163486181592e-05,0.003440663233474266,1699,2021-01-06,2025-08-31,True,1,False,2025
BTC,2025-09-01,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0023016625412189,0.00012930717333353432,-0.0024309697145524344,5.909613753071144e-06,0.0024309697145524344,1699,2021-01-06,2025-08-31,True,1,False,2025
BTC,2025-09-02,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0231759195427326,0.001881369243286901,0.0212945502994457,0.00045345787245562293,0.0212945502994457,1700,2021-01-06,2025-09-01,True,1,False,2025
BTC,2025-09-02,Both,Extended,M3_Both,Both_Comparison_Sample,0.0231759195427326,0.0009345844933277049,0.022241335049404898,0.0004946769847798868,0.022241335049404898,1700,2021-01-06,2025-09-01,True,1,False,2025
BTC,2025-09-03,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.007593523430252,0.0002667920259767848,0.007326731404275215,5.368099307039267e-05,0.007326731404275215,1701,2021-01-06,2025-09-02,True,1,False,2025
BTC,2025-09-03,Both,Extended,M3_Both,Both_Comparison_Sample,0.007593523430252,-0.0010219333231616234,0.008615456753413624,7.422609506994042e-05,0.008615456753413624,1701,2021-01-06,2025-09-02,True,1,False,2025
BTC,2025-09-04,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0166477058203542,0.0011783670394906961,-0.017826072859844895,0.00031776887360449876,0.017826072859844895,1702,2021-01-06,2025-09-03,True,1,False,2025
BTC,2025-09-04,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0166477058203542,0.0008458482267810086,-0.017493554047135207,0.0003060244332000406,0.017493554047135207,1702,2021-01-06,2025-09-03,True,1,False,2025
BTC,2025-09-05,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0112163961830805,0.0023868518915496754,0.008829544291530825,7.796085239610459e-05,0.008829544291530825,1703,2021-01-06,2025-09-04,True,1,False,2025
BTC,2025-09-05,Both,Extended,M3_Both,Both_Comparison_Sample,0.0112163961830805,0.0015474251294551595,0.00966897105362534,9.348900123584473e-05,0.00966897105362534,1703,2021-01-06,2025-09-04,True,1,False,2025
BTC,2025-09-06,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0133821039113165,-8.925395986877742e-06,-0.013373178515329622,0.0001788419036028738,0.013373178515329622,1704,2021-01-06,2025-09-05,True,1,True,2025
BTC,2025-09-06,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0133821039113165,-0.0005669431382186395,-0.01281516077309786,0.00016422834564034617,0.01281516077309786,1704,2021-01-06,2025-09-05,True,1,True,2025
BTC,2025-09-07,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0106253745650014,0.0028763239617312073,0.007749050603270193,6.004778525204214e-05,0.007749050603270193,1705,2021-01-06,2025-09-06,True,1,True,2025
BTC,2025-09-07,Both,Extended,M3_Both,Both_Comparison_Sample,0.0106253745650014,0.002933040868589783,0.007692333696411617,5.9171997696949606e-05,0.007692333696411617,1705,2021-01-06,2025-09-06,True,1,True,2025
BTC,2025-09-08,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0056887305348703,-3.396972046553409e-05,0.005722700255335835,3.274929821242083e-05,0.005722700255335835,1706,2021-01-06,2025-09-07,True,1,False,2025
BTC,2025-09-08,Both,Extended,M3_Both,Both_Comparison_Sample,0.0056887305348703,-0.0002228381698642257,0.005911568704734526,3.494664455079664e-05,0.005911568704734526,1706,2021-01-06,2025-09-07,True,1,False,2025
BTC,2025-09-09,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,-0.0043624192418514,0.0006264435945523955,-0.004988862836403795,2.4888752400450923e-05,0.004988862836403795,1707,2021-01-06,2025-09-08,True,1,False,2025
BTC,2025-09-09,Both,Extended,M3_Both,Both_Comparison_Sample,-0.0043624192418514,0.0010250747240337001,-0.0053874939658851,2.9025091232448368e-05,0.0053874939658851,1707,2021-01-06,2025-09-08,True,1,False,2025
BTC,2025-09-10,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0188760116566982,0.001880184625671833,0.016995827031026367,0.00028885813646856655,0.016995827031026367,1708,2021-01-06,2025-09-09,True,1,False,2025
BTC,2025-09-10,Both,Extended,M3_Both,Both_Comparison_Sample,0.0188760116566982,0.0021546769355508338,0.01672133472114737,0.00027960303485664856,0.01672133472114737,1708,2021-01-06,2025-09-09,True,1,False,2025
BTC,2025-09-11,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.0070273607405556,-0.0013648960287385176,0.008392256769294119,7.042997368176296e-05,0.008392256769294119,1709,2021-01-06,2025-09-10,True,1,False,2025
BTC,2025-09-11,Both,Extended,M3_Both,Both_Comparison_Sample,0.0070273607405556,-0.0026503665663808176,0.009677727306936418,9.36584058274228e-05,0.009677727306936418,1709,2021-01-06,2025-09-10,True,1,False,2025
BTC,2025-09-12,Both,Benchmark,M0_Benchmark,Both_Comparison_Sample,0.015689928153922,0.00011530032191729256,0.015574627832004707,0.00024256903210545565,0.015574627832004707,1710,2021-01-06,2025-09-11,True,1,False,2025
BTC,2025-09-12,Both,Extended,M3_Both,Both_Comparison_Sample,0.015689928153922,-0.0002919618881835689,0.015981890042105568,0.0002554208093179531,0.015981890042105568,1710,2021-01-06,2025-09-11,True,1,False,2025
